track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
I'll Never Love Again - Film Version,4A7EkKijzA4ryEoCRWJzdG,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,63,False,https://open.spotify.com/track/4A7EkKijzA4ryEoCRWJzdG,0.45,0.339,7,-7.463,1,0.0314,0.763,2.37e-06,0.135,0.215,110.646
So Sick,6brl7bwOHmGFkNw3MBqssT,In My Own Words,6gkwOLmk0ALMOjWs5WhAEr,Ne-Yo,21E3waRsmPlU7jZsS13rcj,74,False,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,0.452,0.574,6,-8.336,1,0.311,0.245,0,0.189,0.578,92.795
FIGURES,3U3J5v3rkx89WnFEQvAJD5,Kiddo,2q7EwuXduuQGDJrPYPVFyw,Jessie Reyez,3KedxarmBCyFBevnqQHy3P,57,True,https://open.spotify.com/track/3U3J5v3rkx89WnFEQvAJD5,0.613,0.139,7,-8.975,1,0.0454,0.812,9.71e-06,0.0918,0.257,171.993
Imaye Imaye,6H1hnJRQOGQ9djPL3jNu9G,Raja Rani (Original Motion Picture Soundtrack),1nOeFhmoJdycHgRtf8KDwA,G. V. Prakash,5VVN3xZw1i2qihfITZlvCZ,62,False,https://open.spotify.com/track/6H1hnJRQOGQ9djPL3jNu9G,0.504,0.364,1,-9.277,0,0.03,0.893,7.88e-05,0.0904,0.365,149.819
Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,Hopes And Fears,0qsT8HLvlWaSWIq8Rc95BI,Keane,53A0W3U0s8diEn9RhXQhVz,67,False,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg,0.453,0.655,9,-4.22,1,0.0257,0.0794,7.06e-06,0.0849,0.366,172.01
the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,?,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,70,True,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705
You should be sad,7lidXGPXPYLNThITAOTlkK,Manic,68enXe5XcJdciSDAZr0Alr,Halsey,26VFTg2z8YR0cCuwLzESi2,65,True,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0276,0.143,0,0.109,0.323,110.943
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,James Arthur,4IWBUUAFIplrNtaOHcJPRM,83,False,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043
jar of hearts,0HZhYMZOcUzZKSFwPOti6m,lovestrong.,3XNK8vPk3O1rjhDZyOMJ6n,Christina Perri,7H55rcKCfwqkyDFH9wpKM6,66,False,https://open.spotify.com/track/0HZhYMZOcUzZKSFwPOti6m,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541
Somebody That I Used To Know,1qDrWA6lyx8cLECdZE7TV7,Making Mirrors,4G2rJNhsKOE6iHgtUqZ0Ye,Gotye,2AsusXITU8P25dlRNhcAbG,75,False,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059
依存、やめた。,799mYCfh2D45nEbO5prmBf,依存、やめた。,7eU5lcHVUQiHJmdTahtIQ8,Matsuri,3gzzyz8FmSOGRVrYW8GubK,40,False,https://open.spotify.com/track/799mYCfh2D45nEbO5prmBf,0.589,0.447,5,-7.362,1,0.0261,0.365,0.0135,0.136,0.386,140.04
コンタクトケース,3nD8q4dCCybzh5L3HU8PWH,サラダデイズ,1Bt5XeQvgtpBtcbRvcCNDf,Saucy Dog,4WqXqPmUuenMIr4QaFrZXN,51,False,https://open.spotify.com/track/3nD8q4dCCybzh5L3HU8PWH,0.502,0.574,6,-7.145,1,0.0298,0.0301,0,0.161,0.194,77.908
Don't Watch Me Cry,202lm9YX5WmAac83tOGlVn,Lost & Found,3AlSuZnX4ZCab8eoWnnfbm,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,52,False,https://open.spotify.com/track/202lm9YX5WmAac83tOGlVn,0.559,0.157,1,-10.132,1,0.0414,0.887,0,0.107,0.348,130.877
If I Were a Boy,1oQZk2bKBLgP1cbuFKvjkq,I AM...SASHA FIERCE - Platinum Edition,3ROfBX6lJLnCmaw1NrP5K9,Beyoncé,6vWDO969PvNqNYHIOW5v0m,62,False,https://open.spotify.com/track/1oQZk2bKBLgP1cbuFKvjkq,0.63,0.504,6,-6.152,1,0.0334,0.0953,0,0.308,0.487,89.946
The One That Got Away - Acoustic,4FFSK1xgCLkTZJLUERLZKG,Teenage Dream: The Complete Confection,4zLOhyT4XIzyyl7KoSHWcE,Katy Perry,6jJ0s89eD6GaHleKKya26X,50,False,https://open.spotify.com/track/4FFSK1xgCLkTZJLUERLZKG,0.714,0.44,4,-11.566,1,0.0413,0.68,0,0.0924,0.313,123.956
Ghost Of You,1MhXdlCQPnO56T57MfmaRm,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,64,False,https://open.spotify.com/track/1MhXdlCQPnO56T57MfmaRm,0.459,0.561,10,-4.819,1,0.0269,0.0965,0,0.156,0.206,149.876
What About Us,0Qh38w01QRXK6KHIv0e3hb,Beautiful Trauma,7hwhuEQT4Fp5bzwLlYZtiz,P!nk,1KCSPY1glIKqW2TotWuXOR,70,False,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608
Lost Without You,3cWI6Hj9LQ0MfMuhw9uSMc,Freya Ridings,3dcenoRctm8OAnqoCrQrLd,Freya Ridings,5pDjmC5mRl7vDJhsjVwNfk,61,False,https://open.spotify.com/track/3cWI6Hj9LQ0MfMuhw9uSMc,0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016
センチメンタル・キス,73fWe6SUxkj5QI7ZwfEZmc,センチメンタル・キス,5u29OHiFnclYBvwnDxQVrk,汐れいら,6GVsZoMbMt0jmqwcvz1a1F,47,False,https://open.spotify.com/track/73fWe6SUxkj5QI7ZwfEZmc,0.706,0.458,6,-6.889,1,0.0305,0.667,0.0005,0.107,0.346,76.989
Stone Cold,3by8IfnW9dZ2t4pZw1WVxz,Confident,56yYgfX6M5FlpETfyZSHkn,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,59,False,https://open.spotify.com/track/3by8IfnW9dZ2t4pZw1WVxz,0.419,0.453,8,-7.685,1,0.0437,0.539,0,0.0971,0.356,140.327
Impossible,6skGMlljk0s5yeBKZ7sN5n,James Arthur,7pzwt3MlcxBDbLwfKXpOuW,James Arthur,4IWBUUAFIplrNtaOHcJPRM,53,False,https://open.spotify.com/track/6skGMlljk0s5yeBKZ7sN5n,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533
Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,Sam Smith,2wY79sveU1sp5g7SokKOiI,79,False,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,0.715,0.372,5,-8.237,1,0.0443,0.638,0,0.169,0.474,91.931
今更だって僕は言うかな,6NsZYSKBD30LvrB25yAZ2v,テイクミー,2qCqF1AZxEyriDxXfmLieh,Saucy Dog,4WqXqPmUuenMIr4QaFrZXN,56,False,https://open.spotify.com/track/6NsZYSKBD30LvrB25yAZ2v,0.382,0.634,11,-6.825,1,0.0313,0.207,0,0.104,0.474,168.094
Just A Little Bit Of Your Heart,5lvnGiTAH9BVlJLHc0DXZz,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,54,False,https://open.spotify.com/track/5lvnGiTAH9BVlJLHc0DXZz,0.44,0.323,9,-5.957,1,0.0281,0.692,0,0.103,0.158,77.986
I Can't Fall in Love Without You,4VPXFi4vFTtS9wHe6oMQaT,So Good,5YLRVHDVRw3QqWbeTGpC5B,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,55,True,https://open.spotify.com/track/4VPXFi4vFTtS9wHe6oMQaT,0.455,0.334,4,-9.155,1,0.0346,0.783,0.000109,0.146,0.268,129.985
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,4B3FsNFguOEJ4TWEsct83B,d4vd,5y8tKLUfMvliMe8IKamR32,82,False,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052
I'll Never Love Again - Extended Version,2fbJ5Msx8KoDKpyufH5YsU,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,59,False,https://open.spotify.com/track/2fbJ5Msx8KoDKpyufH5YsU,0.405,0.359,7,-6.145,1,0.0289,0.685,3.57e-06,0.122,0.201,108.198
Wings,2Kz5qeXifBxE0zmuoVchlM,Fire Within (Deluxe),6ig2k0oiH2AXm8MugikskB,Birdy,2WX2uTcsvV5OnS0inACecP,66,False,https://open.spotify.com/track/2Kz5qeXifBxE0zmuoVchlM,0.474,0.707,7,-4.534,1,0.0253,0.0831,0,0.162,0.224,83.235
Rise Up,0tV8pOpiNsKqUys0ilUcXz,Cheers to the Fall,6Blubl1glavmervPJa3QVs,Andra Day,1c4rxrxy8eDLvMVL1DTiBe,68,False,https://open.spotify.com/track/0tV8pOpiNsKqUys0ilUcXz,0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582
pink,6JNMtRTX2aEuKeK0JN74TP,オードブル,1KNGxRMePtlPslrdAJiSnI,shytaupe,26JbIcCELE7o1nl8pw6Vlg,43,False,https://open.spotify.com/track/6JNMtRTX2aEuKeK0JN74TP,0.513,0.472,0,-5.267,1,0.0278,0.0799,0,0.0601,0.334,142.104
Unsteady,7lGKEWMXVWWTt3X71Bv44I,VHS,7A8fZ2jjiu5heq7wNCutKN,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,68,False,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055
Irreplaceable,3qim3nNFg4aSTLZDLAFXhx,B'Day,1L6sJLS18bJTadBupSYFAp,Beyoncé,6vWDO969PvNqNYHIOW5v0m,55,False,https://open.spotify.com/track/3qim3nNFg4aSTLZDLAFXhx,0.453,0.708,10,-4.192,1,0.385,0.0242,6.16e-06,0.167,0.506,175.855
One Last Song,01uk7IzZyFNfQTDBXxx6NB,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,Sam Smith,2wY79sveU1sp5g7SokKOiI,53,False,https://open.spotify.com/track/01uk7IzZyFNfQTDBXxx6NB,0.671,0.53,1,-6.43,1,0.0284,0.367,0,0.321,0.485,103.327
あぁ、もう。,0DPNaz9xQ0AKUsCOvfakqy,サニーボトル,7BhZH08HyR7jft1VOCvtew,Saucy Dog,4WqXqPmUuenMIr4QaFrZXN,52,False,https://open.spotify.com/track/0DPNaz9xQ0AKUsCOvfakqy,0.688,0.61,4,-7.469,1,0.0311,0.317,0,0.123,0.649,112.124
縋った恋に、サヨナラを。,4geHozLnnTOypnL9wIK4Yv,縋った恋に、サヨナラを。,2CEsJNlHDC84JsmCeYBKcS,Matsuri,3gzzyz8FmSOGRVrYW8GubK,47,False,https://open.spotify.com/track/4geHozLnnTOypnL9wIK4Yv,0.618,0.442,1,-6.954,1,0.028,0.291,0,0.0705,0.51,143.972
PRBLMS,4AtZRwSR8BOTTQg5ihSggt,FREE 6LACK,7iwGw8ob3YLqZrbKzGFnHi,6LACK,4IVAbR2w4JJNJDDRFP3E83,64,True,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58
Up,5qbcsZMwL0x46sX7VO37Ye,NAV,4JR29CNW14Zc4Z5vflxkoJ,NAV,7rkW85dBwwrJtlHRDkJDAC,50,True,https://open.spotify.com/track/5qbcsZMwL0x46sX7VO37Ye,0.66,0.491,8,-6.645,0,0.101,0.0333,0,0.101,0.373,154.13
God's Plan,2XW4DbS6NddZxRPm5rMCeY,Scary Hours,1r0DOIO0iC0bGpMtWRFdde,Drake,3TVXtAsR1Inumwj472S9r4,0,True,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176
Dark Queen,2ZdCrBA52bb4pIG3tOOZiQ,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,56,True,https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ,0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055
Moonlight,0JP9xo3adEtGSdUEISiszL,?,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,79,True,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009
The Box,0nbXyq5TXYPCO7pr3N8S4I,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,79,True,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971
Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),5uCEoLCj3ZZZ1EtzQdQWVl,Future,1RyvyyTE3xzB2ZywiAwp0i,68,True,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037
Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,6rBennOYWR1OZQnsU39PKL,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,67,True,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),4oSUWBr6s2gIN7IAtHFXsX,Polo G,6AgTAQt8XS6jRWi4sX7w49,46,True,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034
TOES (feat. Lil Baby & Moneybagg Yo),2FvD20Z8aoWIePi7PoN8sG,KIRK,1NsTSXjVNE7XmZ8PmyW0wl,DaBaby,4r63FhuTkUYltbVAg5TQnk,61,True,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004
Start Wit Me (feat. Gunna),5ravc2aiNoYmu9m37diYXW,Start Wit Me (feat. Gunna),3UMxQfDm6XBUaPf9zuYCzZ,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,41,True,https://open.spotify.com/track/5ravc2aiNoYmu9m37diYXW,0.886,0.479,4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029
Ransom,1xbtojAZsQjOgiGdGX6ChU,Ransom,0Pjp31DH4uBcFUi7w2QCCt,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,0,True,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974
ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,DIE FOR MY BITCH,7Cw4LObzgnVqSlkuIyywtI,Baby Keem,5SXuuuRpukkTvsLuUknva1,74,True,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,85.042
HOUSTONFORNICATION,58TaFP5j5i9swOf584yon2,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64,True,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2,0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042
GRoCERIES,0yFvWTLs3iIwDbc91noXGT,GRoCERIES,4tvWn8rsp56lzyMKV409Og,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,42,False,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT,0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038
223's (feat. 9lokknine),4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),7cekEHNPgpKwVd9kJE9G8F,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,55,True,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998
Handsome,1xsP6AITcWNigBYBYVnVZw,The Big Day,7bgi7zCoDsZdlLKPonHZqP,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,41,True,https://open.spotify.com/track/1xsP6AITcWNigBYBYVnVZw,0.869,0.607,6,-6.192,0,0.333,0.025,0,0.0906,0.531,160.011
Good News,1DWZUa5Mzf2BwzpHtgbHPY,Circles,5sY6UIQ32GqwMLAfSNEaXb,Mac Miller,4LLpKhyESsyAXpc4laK94U,65,False,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088
One Man Can Change The World,731Pa6Gt7GAdADATMSEL0N,Dark Sky Paradise,1j2x7FJXTgUT0X5hZ8TDXE,Big Sean,0c173mlxpT3dSFRgMO8XPh,48,True,https://open.spotify.com/track/731Pa6Gt7GAdADATMSEL0N,0.67,0.58,8,-6.586,0,0.144,0.777,0,0.11,0.309,157.997
Mess,6y4pOReFqH2wzo4CV91cZC,Tha Carter V,50yFYgKdwJANZ5O9MIbMkg,Lil Wayne,55Aa2cqylxrFIXC767Z865,45,True,https://open.spotify.com/track/6y4pOReFqH2wzo4CV91cZC,0.641,0.579,9,-8.276,1,0.0896,0.479,9.58e-05,0.214,0.421,145.995
Sunrise,5hMxgvMmI99alD8JJpjO0w,Camp,4q5E2s5u5X5HT4UMJpbMKE,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0,True,https://open.spotify.com/track/5hMxgvMmI99alD8JJpjO0w,0.582,0.681,7,-6.131,1,0.0467,0.00982,0,0.0676,0.155,79.982
I. The Party,6men4y6a8QuGtE5qkFkOgR,Because the Internet,4GNIhgEGXzWGAefgN5qjdU,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0,True,https://open.spotify.com/track/6men4y6a8QuGtE5qkFkOgR,0.508,0.567,6,-11.415,1,0.347,0.153,0.00446,0.139,0.389,146.303
RICKY,2QbGvQssb0VLLS4x5NOmyJ,ZUU,6PkSBdx19zarn4ae1D08gA,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,57,True,https://open.spotify.com/track/2QbGvQssb0VLLS4x5NOmyJ,0.776,0.562,9,-6.901,1,0.363,0.0399,0,0.138,0.521,169.03
Fucc Valentines,1U7XGMM5rLsVozRKiu894B,Fucc Valentines,3uQif01qMnwg4AUjjuVmzn,Honcho Moonk,2SXdDtsmvodT4VsmNwAz3b,32,True,https://open.spotify.com/track/1U7XGMM5rLsVozRKiu894B,0.76,0.539,2,-10.895,1,0.325,0.00817,0,0.284,0.588,140.105
I THINK,4f8Mh5wuWHOsfXtzjrJB3t,IGOR,5zi7WsKlIiUXv09tbGLKsE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,68,True,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075
Everything Will Be OK (feat. Kehlani),1WQvmGZIMBmapHL3Garw7e,When It's Dark Out,09Q3WwGYsQe5ognkvVkmCu,G-Eazy,02kJSzxNuaWGqwubyUba0Z,41,True,https://open.spotify.com/track/1WQvmGZIMBmapHL3Garw7e,0.572,0.539,0,-11.203,0,0.167,0.121,0,0.11,0.427,91.095
deja vu,6HU7h9RYOaPRFeh0R3UeAr,SOUR,6s84u2TUpR3wdUv4NgKA2j,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,81,True,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917
traitor,5CZ40GBx1sQ9agT82CLQCT,SOUR,6s84u2TUpR3wdUv4NgKA2j,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,81,False,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607
favorite crime,5JCoSi02qi3jJeHdZXMmR8,SOUR,6s84u2TUpR3wdUv4NgKA2j,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,80,False,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929
Car's Outside,0otRX6Z89qKkHkQ9OqJpKt,YOU,0cm9LOQUBK3JUgyoRj238z,James Arthur,4IWBUUAFIplrNtaOHcJPRM,78,False,https://open.spotify.com/track/0otRX6Z89qKkHkQ9OqJpKt,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907
Atlantis,1Fid2jjqsHViMX6xNH70hE,Tell Me It's Real (Expanded Edition),4m8XN9CKqve1ExYBnNu5kt,Seafret,4Ly0KABsxlx4fNj63zJTrF,79,False,https://open.spotify.com/track/1Fid2jjqsHViMX6xNH70hE,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159
Memories,5UXJzLFdBn6u9FJTCnoHrH,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,73,False,https://open.spotify.com/track/5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044,0.00979,0,0.348,0.556,112.969
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,4B3FsNFguOEJ4TWEsct83B,d4vd,5y8tKLUfMvliMe8IKamR32,82,False,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052
Another Love,7otCGmgp9h4CsR2LhwB6gt,Long Way Down,3oEqMQVxXfn2jGRaauU2iv,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,62,True,https://open.spotify.com/track/7otCGmgp9h4CsR2LhwB6gt,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0941,0.131,122.764
Fingers Crossed,3yMC1KsTwh0ceXdIe4QQAQ,Fingers Crossed,7i5dqey54xo8F2flVer0yY,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,58,False,https://open.spotify.com/track/3yMC1KsTwh0ceXdIe4QQAQ,0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414
Ghost Town,135Lf4Q0CzlMNfOxbEUsLH,Ghost Town,4NTDxbwbo2rMGMm6U9UAEP,Benson Boone,22wbnEMDvgVIAGdFeek6ET,67,False,https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH,0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185
Flowers,6Z165JvPnS8PYvGW8oLGLc,Flowers,03sQVTmOjeFVi8GsSaJSNV,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,61,True,https://open.spotify.com/track/6Z165JvPnS8PYvGW8oLGLc,0.684,0.449,3,-9.738,1,0.611,0.869,0,0.0881,0.341,66.165
Narcissist,23oYG6HAbahMQEtjk0M7GK,Narcissist,4S2n167mDtS0sMPrHzcvGr,Lauren Spencer Smith,79AyR6ATpj2LTPxfb6FX50,52,True,https://open.spotify.com/track/23oYG6HAbahMQEtjk0M7GK,0.58,0.485,3,-5.438,1,0.0312,0.696,0,0.0959,0.158,113.797
Fat Funny Friend,7z3NjKBqjv3d1ykXCFQxaT,Fat Funny Friend,5NMKRqxbne8L5LerDnpGjk,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,60,False,https://open.spotify.com/track/7z3NjKBqjv3d1ykXCFQxaT,0.498,0.452,0,-7.887,1,0.124,0.625,0,0.0836,0.265,107.728
In The Stars,1ei3hzQmrgealgRKFxIcWn,In The Stars,6dSmXsyGAnFtq048IFhiYd,Benson Boone,22wbnEMDvgVIAGdFeek6ET,75,False,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn,0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007
All I Want,0NlGoUyOJSuSHmngoibVAs,In A Perfect World (Expanded Edition),1ttGpGzOEi6JDDOHO4qD1y,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,75,False,https://open.spotify.com/track/0NlGoUyOJSuSHmngoibVAs,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376
Only Love Can Hurt Like This,62ke5zFUJN6RvtXZgVH0F8,A Perfect Contradiction (Outsiders' Expanded Edition),3jRG3qOfsSSW3SBdeBiIfC,Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,74,False,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99
The Scientist,75JFxkI2RXiU7L9VXzMkle,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,80,False,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
Paradise,6nek1Nin9q48AVZcWs9e9D,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,78,False,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
I Could Really Use a Wish Right Now,4LZmWT1nI3wcFXmTx6ViO7,I Could Really Use a Wish Right Now,11droYAIIcDfYkZrnc3sXS,Seen'Art,3HOUG9jHHfuDGknG81gfmE,0,False,https://open.spotify.com/track/4LZmWT1nI3wcFXmTx6ViO7,0.157,0.322,5,-10.534,0,0.0364,0.741,0.00107,0.342,0.102,165.817
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,James Arthur,4IWBUUAFIplrNtaOHcJPRM,83,False,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043
