track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Wait,3ak6Fscs4qMoVsIwaDLgZv,Wait,5TwJQUtFrLu34vkfxZEuAr,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,41,False,https://open.spotify.com/track/3ak6Fscs4qMoVsIwaDLgZv,0.582,0.671,1,-7.408,0,0.283,0.00326,2.5e-06,0.274,0.349,144.928
Wait,4lUnFLtn8w3W76FiYDRzmO,Red Pill Blues (Deluxe),1qvLKCq4Xh355Fq0VswCpH,Maroon 5,04gDigrS5kc9YWfZHwBETP,0,False,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO,0.648,0.603,8,-5.098,1,0.0507,0.0803,0,0.112,0.488,126.116
Better Now,7dt6x5M1jzdTEt8oCbisTK,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,Post Malone,246dkjvS1zLTtiykXe5h60,75,True,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07
Incomplete,3w8Mw9GHYepoTWOSdiyosj,Unleash The Dragon,0nyora4kbjBGE4d1B9gxnm,Sisqo,6x9QLdzo6eBZxJ1bHsDkjg,56,True,https://open.spotify.com/track/3w8Mw9GHYepoTWOSdiyosj,0.746,0.443,1,-7.693,0,0.0771,0.283,0,0.14,0.27,119.31
Made to Be Together,7JGpXcYbNMfq8n08321Rm5,"Passion, Pain & Pleasure",5Qex4ioxOJfHrnsWbt8Zlj,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,0,False,https://open.spotify.com/track/7JGpXcYbNMfq8n08321Rm5,0.649,0.616,1,-5.827,1,0.131,0.469,0,0.19,0.494,122.018
Someone Like You,4kflIGfjdZJW4ot2ioixTB,21,1azUkThwd2HfUDdeNeT147,Adele,4dpARuHxo51G3z768sgnrY,0,False,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109
Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,21,1azUkThwd2HfUDdeNeT147,Adele,4dpARuHxo51G3z768sgnrY,0,False,https://open.spotify.com/track/1CkvWZme3pRgbzaxZnTl5X,0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945
Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,21,1azUkThwd2HfUDdeNeT147,Adele,4dpARuHxo51G3z768sgnrY,0,False,https://open.spotify.com/track/3CKCZ9pfwAfoMZlMncA1Nc,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003
Un-Break My Heart,5Ihd9HrPvOADyVoonH9ZjB,Secrets,6rxtWZH5ua9eANwWdwwf9o,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,64,False,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB,0.625,0.426,2,-8.4,0,0.0271,0.412,0,0.116,0.112,110.021
We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,Red,1EoDsNmgTLtmwe1BDAVxV5,Taylor Swift,06HL4z0CvFAxyc27GXpf02,52,False,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984
Don't Speak,6urCAbunOQI4bLhmGpX7iS,Tragic Kingdom,3VekjWskUut57hx6W9wqL8,No Doubt,0cQbJU1aAzvbEmTuljWLlF,75,False,https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039
Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,Justified,6QPkyl04rXwTGlGlcYaRoW,Justin Timberlake,31TPClRtHm23RisEBtV3X7,70,False,https://open.spotify.com/track/7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898
I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,The Bodyguard - Original Soundtrack Album,7JVJlkNNobS0GSoy4tCS96,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,72,False,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531
Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,Just As I Am,6N8uPmDqbgXD3ztkCCfxoo,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,81,False,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169
Stay,1dEy9Pl81QopSxNsPxXQxv,Unapologetic (Deluxe),4eddbruVtOqw8khwxSH6H2,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,61,False,https://open.spotify.com/track/1dEy9Pl81QopSxNsPxXQxv,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.881
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,Bangerz (Deluxe Version),3RDqXDc1bAETps54MSSOW0,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,75,False,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964
Torn,0KDaN0HL3TcJVTbXlQCEsS,Left Of The Middle,6HOvWskl058duikMCVOLcW,Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,54,False,https://open.spotify.com/track/0KDaN0HL3TcJVTbXlQCEsS,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31
Bye Bye Bye,62bOmKYxYg7dhrC6gH9vFn,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,69,False,https://open.spotify.com/track/62bOmKYxYg7dhrC6gH9vFn,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638
"It Must Have Been Love - From the Film ""Pretty Woman""",6kvoHl80mfCVTv7XnZkjQn,It Must Have Been Love,3dWX1xFUaalRlaaVpe4EPF,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,73,False,https://open.spotify.com/track/6kvoHl80mfCVTv7XnZkjQn,0.52,0.652,5,-6.655,1,0.0274,0.339,6.14e-05,0.256,0.722,80.61
Total Eclipse of the Heart,7wuJGgpTNzbUyn26IOY6rj,The Very Best of Bonnie Tyler,0VJI3wpebzRyVHq0eZQidb,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,75,False,https://open.spotify.com/track/7wuJGgpTNzbUyn26IOY6rj,0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141
Heartless,4EWCNWgDS8707fNSZ1oaA5,808s & Heartbreak,3WFTGIO6E3Xh4paEOBY9OU,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,81,False,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999
I Can't Make You Love Me,69uJi5QsBtqlYkGURTBli8,Luck Of The Draw,6blrkOZ0VmkhYPjfoD7eqf,Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,56,False,https://open.spotify.com/track/69uJi5QsBtqlYkGURTBli8,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689
I Still Believe,2feekrJqyB9lBEBgC54IQn,I Still Believe EP,1xq3CF71gkQhjPdORWp4rt,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,50,False,https://open.spotify.com/track/2feekrJqyB9lBEBgC54IQn,0.612,0.521,7,-7.647,1,0.0304,0.174,0,0.103,0.175,118.016
Another Sad Love Song,70iDnqYvxCPl3mPd3ddxgD,Toni Braxton,73ojqvZakvdkBxSg9pyPqz,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,50,False,https://open.spotify.com/track/70iDnqYvxCPl3mPd3ddxgD,0.78,0.711,2,-7.429,1,0.0476,0.0142,3.75e-05,0.0366,0.859,96.067
Take A Bow,3goSVuTt3fDYDP6kRnFwuL,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,70,False,https://open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL,0.518,0.467,9,-7.536,1,0.162,0.248,0,0.0941,0.559,79.965
My Ex,3DkSirQyz93TaxZ0f0DloI,TrapStar Turnt PopStar,3TaYhEM7MtqukeISKBV2cx,PnB Rock,21WS9wngs9AqFckK7yYJPM,45,True,https://open.spotify.com/track/3DkSirQyz93TaxZ0f0DloI,0.411,0.523,9,-7.063,1,0.259,0.754,0,0.137,0.532,81.793
Without You,1kMOJBmpfWD9fir6st9uqS,Music Box,2NKxb7pk04CuZab5udkGUl,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,3,False,https://open.spotify.com/track/1kMOJBmpfWD9fir6st9uqS,0.576,0.526,6,-8.524,1,0.0326,0.323,1.72e-06,0.0548,0.147,122.06
How You Gonna,0nxjTQP4ucvwmLwAV0hgf8,How You Gonna,1KMRM1Cyr7z2FU8VzpajRD,MashupHub,0UdEe8cJm2hjVfW4lOUoxP,0,False,https://open.spotify.com/track/0nxjTQP4ucvwmLwAV0hgf8,0.566,0.274,10,-18.029,1,0.501,0.257,0,0.366,0.642,128.705
Go On Girl,3QE7ObGjkt1kYnhLvZPRUy,Because Of You,52q9xNv8COtSU9phlbO5sg,Ne-Yo,21E3waRsmPlU7jZsS13rcj,59,False,https://open.spotify.com/track/3QE7ObGjkt1kYnhLvZPRUy,0.637,0.522,4,-6.959,1,0.109,0.156,0,0.0945,0.562,83.895
"6, 8, 12",0IR0twnckQoKMgbnPf5uw0,Back At One,0ZnKlkQrZb1xDbT8bmPSjo,Brian McKnight,6k0IBR0lU42s2GYpNX7kA9,54,False,https://open.spotify.com/track/0IR0twnckQoKMgbnPf5uw0,0.713,0.34,7,-9.876,0,0.0284,0.49,2.73e-05,0.11,0.374,126.963
Half Crazy,7qbLSsXrxVks9bsE18PZTP,18 Greatest Hits: Freestyle,4ZNwJDtsGoY8bBJCQfH1Fy,Freestyle,0jarApAsbmiCkYhz0590mE,0,False,https://open.spotify.com/track/7qbLSsXrxVks9bsE18PZTP,0.467,0.224,6,-16.242,1,0.043,0.461,0,0.452,0.255,130.361
Best Thing I Never Had,3lBRNqXjPp2j3JMTCXDTNO,4,1gIC63gC3B7o7FfpPACZQJ,Beyoncé,6vWDO969PvNqNYHIOW5v0m,62,False,https://open.spotify.com/track/3lBRNqXjPp2j3JMTCXDTNO,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-05,0.0894,0.298,99.05
One Last Time,7xoUc6faLbCqZO6fQEYprd,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,78,False,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.025
Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,TAKE TIME,1zHR48K6XtWYm6bhrw4J6C,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,76,False,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087
Deuces (feat. Tyga & Kevin McCall),6wN4nT2qy3MQc098yL3Eu9,F.A.M.E. (Expanded Edition),6df0qvkMXoyHGt9J8cujZb,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,64,True,https://open.spotify.com/track/6wN4nT2qy3MQc098yL3Eu9,0.692,0.736,1,-5.109,1,0.11,0.0324,0,0.0787,0.217,73.987
I'd Rather,5oDM9YSQIlhuWa0awHF4Z2,The Ultimate Luther Vandross,0aVESmFxjOVvMHghkCrj7c,Luther Vandross,19y5MFBH7gohEdGwKM7QsP,53,False,https://open.spotify.com/track/5oDM9YSQIlhuWa0awHF4Z2,0.697,0.467,0,-8.456,1,0.0302,0.236,0,0.113,0.521,119.855
How You Gonna Act Like That,3OUApyz3jDB3syGUNGqB1d,I Wanna Go There,3skbBjGnAOqfy6ndwwOT4G,Tyrese,08p7B5OtcUuVblvkQIlBhJ,58,False,https://open.spotify.com/track/3OUApyz3jDB3syGUNGqB1d,0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913
Dear John,3fTkCT22DfsQ6NlODlsaod,Dear John,4zjFnvCU961mKldzJWiPcs,Hey Kid,1x8mAhfvCw7JXRX7Ild0lF,0,False,https://open.spotify.com/track/3fTkCT22DfsQ6NlODlsaod,0.418,0.1,7,-10.259,0,0.0381,0.875,0,0.32,0.272,123.28
Grass Ain't Greener,7k802XMtsF57i4WS2M2MGg,Heartbreak on a Full Moon,3zak0kNLcOY5vFcB3Ipskp,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,57,True,https://open.spotify.com/track/7k802XMtsF57i4WS2M2MGg,0.651,0.601,10,-5.097,0,0.0497,0.39,0,0.0882,0.512,133.954
Goodbye to You,6NSJOIyKYcRZh28Kf0URTw,The Spirit Room,1agL7TUoZXr0Xd4Irievqi,Michelle Branch,5rScKX1Sh1U67meeUyTGwk,47,False,https://open.spotify.com/track/6NSJOIyKYcRZh28Kf0URTw,0.504,0.556,8,-6.19,1,0.0263,0.288,0.000246,0.173,0.276,81.008
Too Little Too Late,4T4NLIMypdmyUwK54jECk4,The High Road,3ym3JtyhWmVIJzEzTCCsHa,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,66,False,https://open.spotify.com/track/4T4NLIMypdmyUwK54jECk4,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408
Still in Love,2Rxs1BnYWmLQ97bn1zJvmj,Still in Love,1MCwO8gN5uDXu7VDezUCUd,Sophia Dashing,3yvY0dWzPVAAD9CDoobGtM,7,False,https://open.spotify.com/track/2Rxs1BnYWmLQ97bn1zJvmj,0.592,0.451,1,-7.262,0,0.0267,0.0524,0,0.104,0.508,138.092
Burn,7z3N2W7Xz1t2G2sAO8wFVH,Confessions (Expanded Edition),1RM6MGv6bcl6NrAG8PGoZk,USHER,23zg3TcAtWQy7J6upgbUnj,67,False,https://open.spotify.com/track/7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,84,False,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891
I'm Still In Love With You,46LEQkbfPT5x2ZanS3STg5,Home Again,6fRUYwwUOmQbuwe9KujqQG,New Edition,1mFX1QlezK1lNPKQJkhwWb,51,False,https://open.spotify.com/track/46LEQkbfPT5x2ZanS3STg5,0.741,0.519,8,-4.683,0,0.0351,0.426,0,0.318,0.418,134.294
Just A Dream,3ZdJffjzJWFimSQyxgGIxN,5.0,3mz9p3cA0Cl5oDUlpTxB0c,Nelly,2gBjLmx6zQnFGQJCAQpRgw,69,False,https://open.spotify.com/track/3ZdJffjzJWFimSQyxgGIxN,0.528,0.753,1,-6.162,1,0.0307,0.0424,0,0.12,0.103,89.954
Kill Bill,3OHfY25tqY28d16oZczHc8,SOS,07w0rG5TETcyihsEIZR3qG,SZA,7tYKF4w9nC0nq9CsPZTHyP,76,False,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993
The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,74,False,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997
Yellow,3AJwUDP919kvQ9QcozQPxg,Parachutes,6ZG5lRT77aJ3btmArcykra,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,84,False,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,Only Human (Deluxe),6Vip5A5NmEazvKuxj6GLYf,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,74,False,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.137,0.22,171.006
All I Want,0NlGoUyOJSuSHmngoibVAs,In A Perfect World (Expanded Edition),1ttGpGzOEi6JDDOHO4qD1y,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,75,False,https://open.spotify.com/track/0NlGoUyOJSuSHmngoibVAs,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD,James Arthur,4IWBUUAFIplrNtaOHcJPRM,83,False,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043
All of Me,3U4isOIWM3VvDubwSI3y7a,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,John Legend,5y2Xq6xcjJb2jVM54GHK3t,81,False,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93
Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,3I677CWVoiOsbMxOQzjShB,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,72,False,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953
Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,6ZZvx0aefZV3LKa053fn71,Joji,3MZsBdqDrRTJihTHQrO6Dq,75,False,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914
i watch the moon,7xXnun1bzRKJsOFjb9M53d,i watch the moon,6tZrlqc7IW1CWeZjM8y3c6,Flemish Bond,4DAPVs6oobdlMxB54nt0Ik,0,False,https://open.spotify.com/track/7xXnun1bzRKJsOFjb9M53d,0.38,0.0179,4,-22.85,0,0.033,0.982,0.000532,0.0699,0.0608,70.098
Until I Found You,0T5iIrXA4p5GsubkhuBIKV,Until I Found You,18CtLoAMTr7F8ngtuM6D8i,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,74,False,https://open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,10,-6.05,1,0.0288,0.727,0,0.174,0.227,101.358
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,4B3FsNFguOEJ4TWEsct83B,d4vd,5y8tKLUfMvliMe8IKamR32,82,False,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052
Mind Over Matter (Reprise),77KnJc8o5G1eKVwX5ywMeZ,Mirrorball / Mind Over Matter (Reprise),2Xp4fbuZF8UNC3b774j7zE,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,71,False,https://open.spotify.com/track/77KnJc8o5G1eKVwX5ywMeZ,0.393,0.487,0,-6.348,1,0.0337,0.229,0,0.128,0.3,151.958
Broken,2FkbeqpCrjjDdVH1SZgDo6,Yours,3t31ldCb4oXOYSKXyGfaUA,Isak Danielson,5ie2SvXgvXlTpyqkwLtSd7,1,False,https://open.spotify.com/track/2FkbeqpCrjjDdVH1SZgDo6,0.434,0.637,5,-6.85,0,0.0613,0.451,0,0.112,0.1,141.869
Another Love,3JvKfv6T31zO0ini8iNItO,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,84,True,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769
Heather,4xqrdfXkTW4T0RauPLv3WA,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,81,False,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078
Car's Outside,0otRX6Z89qKkHkQ9OqJpKt,YOU,0cm9LOQUBK3JUgyoRj238z,James Arthur,4IWBUUAFIplrNtaOHcJPRM,78,False,https://open.spotify.com/track/0otRX6Z89qKkHkQ9OqJpKt,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907
Forever,12OLyHDxt6dqlAybSPFBK3,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,68,False,https://open.spotify.com/track/12OLyHDxt6dqlAybSPFBK3,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988
you were good to me,4CxFN5zON70B3VOPBYbd6P,brent,16mjtcKPxpQ4ajFHmJ0hJC,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,67,False,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128
The Beach,2u0CelO5c81XS7z3dGpHbS,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,68,False,https://open.spotify.com/track/2u0CelO5c81XS7z3dGpHbS,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739
Us,16XiTUC2rQvb5lmtOm3FYY,Electric Light,08cprzGPjtLDvKMwtQh93R,James Bay,4EzkuveR9pLvDVFNx6foYD,67,False,https://open.spotify.com/track/16XiTUC2rQvb5lmtOm3FYY,0.563,0.473,0,-4.147,1,0.0361,0.177,1.5e-06,0.108,0.342,69.926
Those Eyes,50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,7rItmPh0tZpMKcFXBScaU8,New West,69bG9tC62d8oTFC9aTTosn,74,False,https://open.spotify.com/track/50x1Ic8CaXkYNvjmxe3WXy,0.594,0.348,4,-8.297,1,0.0285,0.709,2.12e-05,0.317,0.248,120.048
Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,1D92WOHWUI2AGQCCdplcXL,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,81,False,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986
Are You With Me,401MfYscl2EMF4nDbnbG0K,Are You With Me,4VpZ0Le2LUhUYERoNUtRZd,nilu,1XplrA4Q9dPFcayYbJqX6K,57,False,https://open.spotify.com/track/401MfYscl2EMF4nDbnbG0K,0.172,0.409,9,-8.668,1,0.0324,0.687,6.8e-05,0.103,0.0607,83.914
Only,1GxNPd5r7D1zChEMuMhue0,Dawn,0DvauBOn2G8RIEQR54Cmiv,RY X,2KjAo6wVc9d2WcxdxSArpV,55,False,https://open.spotify.com/track/1GxNPd5r7D1zChEMuMhue0,0.429,0.167,7,-15.725,0,0.0298,0.902,0.522,0.109,0.0913,109.071
Grenade,2tJulUYLDKOg9XrtVkMgcJ,Doo-Wops & Hooligans,1uyf3l2d4XYwiEqAb7t7fX,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,72,False,https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444
When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,82,False,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795
Right Now,1dQQ2QlnvXUehsRUrukKmf,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,73,False,https://open.spotify.com/track/1dQQ2QlnvXUehsRUrukKmf,0.645,0.78,8,-5.165,1,0.0319,0.218,0,0.0919,0.372,120.008
Atlantis,1Fid2jjqsHViMX6xNH70hE,Tell Me It's Real (Expanded Edition),4m8XN9CKqve1ExYBnNu5kt,Seafret,4Ly0KABsxlx4fNj63zJTrF,79,False,https://open.spotify.com/track/1Fid2jjqsHViMX6xNH70hE,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159
lose it all,1mBtrVS6hLeqcVecvpAqBJ,lose it all,1zxsgM6wXvm801tK3ue3aF,Sam Tompkins,04uu8U3I1h26Fp2NBkPTRZ,53,False,https://open.spotify.com/track/1mBtrVS6hLeqcVecvpAqBJ,0.311,0.333,11,-8.424,1,0.0352,0.901,0.00561,0.118,0.165,173.432
Sparks,7D0RhFcb3CrfPuTJ0obrod,Parachutes,6ZG5lRT77aJ3btmArcykra,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,80,False,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617
State Lines,7CoMBpPTwQi2wPT0U0Nr9b,Birthplace,0tWckYjFI6ioZptLr42J3p,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,69,False,https://open.spotify.com/track/7CoMBpPTwQi2wPT0U0Nr9b,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474
Black Out Days - Future Islands Remix,3kxkjirben9RVm9NqYa6rm,Black Out Days (Future Islands Remix),0IzpAGRpjLqIQLt4FvmW7m,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,63,False,https://open.spotify.com/track/3kxkjirben9RVm9NqYa6rm,0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026
Someone To Stay,2xlV2CuWgpPyE9e0GquKDN,Revival,7mhJTJjSZtFVDZwR7CU9xC,Vancouver Sleep Clinic,77BznF1Dr1k5KyEZ6Nn3jB,70,False,https://open.spotify.com/track/2xlV2CuWgpPyE9e0GquKDN,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906
Heartburn,3tjfbu0G0PPy8UjhxfxVIe,Heartburn,4RfO9aZPT2i4U2Wi1ERfOP,Wafia,0FL2d6iFFNAV3yBUbXjZ1U,4,False,https://open.spotify.com/track/3tjfbu0G0PPy8UjhxfxVIe,0.511,0.346,1,-11.308,1,0.137,0.592,5e-06,0.134,0.515,131.225
